timestamp_ms,altitude_m,apogee_m,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,quat_r,quat_x,quat_y,quat_z,gps_lat,gps_lon,gps_satellites,gps_fix_type,gps_pos_acc_cm,gps_vel_acc_cm,gps_pdop,gps_itow,data_time_ms,data_altitude_m,baro_pressure_pa,baro_temp_c,imu_accel_x,imu_accel_y,imu_accel_z,imu_gyro_x,imu_gyro_y,imu_gyro_z,highg_accel_x,highg_accel_y,highg_accel_z,mag_x,mag_y,mag_z
1781646442697,1.7018889190386517,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519680,0,0,251247200,286423,861.8607266323165,91387.72789371533,45.42057475447655,-1952,16592,-974048,2931250,-708750,-1338750,0,0,-1560000,-2414,231,-2769
1781646443182,2.1629142231714695,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519680,0,0,251247800,286923,861.2544012725176,91394.43055673041,45.41177207790315,-33184,1952,-957456,-5083750,-717500,-1776250,0,0,-780000,-2459,279,-2762
1781646443668,0.8588014142007978,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519680,0,0,251248300,287423,861.3333237747336,91393.55808028753,45.407370732631534,-20496,-3904,-950624,-1076250,-717500,3543750,0,780000,-1560000,-2456,264,-2761
1781646444154,1.2408774102514144,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519680,0,0,251248900,287923,861.7943220531479,91388.46194804214,45.402969382703304,-4880,-248880,-954528,1155000,638750,901250,0,0,-1560000,-2441,259,-2701
1781646444670,0.7135107940138141,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519680,0,0,251249400,288423,861.570095983481,91390.94063942532,45.394166668877006,-13664,10736,-974048,-638750,-1618750,3543750,0,0,-1560000,-2446,279,-2770
1781646445180,1.1744961251641826,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519680,0,0,251249700,288924,861.7943220531479,91388.46194804214,45.402969382703304,-12688,8784,-969168,-3780000,1540000,437500,0,0,-780000,-2468,240,-2716
1781646445666,0.7135107940138141,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519680,0,0,251250200,289424,861.7943220531479,91388.46194804214,45.402969382703304,-3904,976,-956480,-1968750,-2948750,-1338750,0,0,-780000,-2462,261,-2781
1781646446152,1.0955712718989616,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519680,0,0,251250800,289924,861.4911711302158,91391.8131216348,45.39856802811846,-1952,4880,-954528,1592500,-2065000,0,0,0,-1560000,-2476,269,-2764
1781646446669,0.6345862226618237,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519680,0,0,251251300,290424,860.3450317303799,91404.48398716602,45.39856802811846,-2928,30256,-968192,-630000,1085000,883750,0,0,-780000,-2438,273,-2764
1781646447153,1.9386581170948602,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519680,0,0,251251800,290924,861.6490216204278,91390.06815529395,45.38976530497894,-27328,-976,-969168,-4200000,-2056250,883750,0,0,-780000,-2451,269,-2767
1781646447664,1.8597342674083848,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519680,0,0,251252300,291424,862.7163599935984,91378.26991608662,45.394166668877006,-249856,2928,-986736,-210000,183750,1767500,0,0,-780000,-2454,286,-2703
1781646448150,1.9386581170948602,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519680,0,0,251252800,291924,861.8732456209555,91387.5895059356,45.39856802811846,-9760,13664,-953552,-2415000,-1155000,1330000,0,0,-1560000,-2448,256,-2704
1781646448665,2.0175827504540393,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519680,0,0,251253400,292424,861.570095983481,91390.94063942532,45.394166668877006,-12688,-15616,-961360,2038750,-717500,1330000,0,0,-780000,-2459,242,-2795
1781646449152,1.9386581170948602,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519680,0,0,251253700,292924,861.570095983481,91390.94063942532,45.394166668877006,12688,8784,-954528,1592500,-2966250,-2222500,0,0,-780000,-2468,256,-2742
1781646449638,2.3996842668287854,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519680,0,0,251254200,293424,861.9521699724328,91386.71706190718,45.394166668877006,-244976,2928,-963312,1163750,-1163750,0,0,0,-1560000,-2472,274,-2783
1781646450148,1.0955712718989616,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519680,0,0,251254700,293924,861.1880360073675,91395.16422001559,45.394166668877006,-10736,-5856,-960384,-2415000,2432500,-446250,0,0,-780000,-2438,230,-2759
1781646450664,1.1744961251641826,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519680,0,0,251255200,294424,861.7943220531479,91388.46194804214,45.402969382703304,18544,976,-965264,700000,621250,883750,0,0,-1560000,-2480,229,-2724
1781646451150,1.2534217621109747,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519680,0,0,251255800,294924,861.9521699724328,91386.71706190718,45.394166668877006,8784,-2928,-965264,2073750,-4760000,1793750,0,0,-1560000,-2460,211,-2715
1781646451648,1.1744961251641826,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519680,0,0,251256200,295424,861.9521699724328,91386.71706190718,45.394166668877006,0,-244976,-972096,-630000,2887500,-446250,0,0,-1560000,-2445,264,-2694
1781646452122,1.2534217621109747,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519680,0,0,251256800,295924,861.9521699724328,91386.71706190718,45.394166668877006,-9760,27328,-959408,-1076250,-717500,-1776250,0,0,-780000,-2460,234,-2749
1781646452638,2.0965081674838757,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519680,0,0,251257400,296424,862.1100210264299,91384.97216808515,45.385363936424255,-10736,246928,-948672,262500,-717500,883750,0,0,-1560000,-2475,226,-2698
1781646453147,1.3323481827480919,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519680,0,0,251257600,296924,860.9638441076229,91397.64268076833,45.385363936424255,240096,4880,-958432,262500,-2065000,883750,0,0,-780000,-2471,249,-2711
1781646453634,1.7933478706277128,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519680,0,0,251258100,297424,861.1217013071256,91395.89755017123,45.376561185345054,-16592,8784,-955504,-3298750,-717500,-1338750,0,0,-780000,-2469,281,-2747
1781646454119,1.3323481827480919,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519680,0,0,251258600,297924,861.7279480410649,91389.19566924078,45.385363936424255,-13664,6832,-972096,3377500,638750,883750,0,0,-780000,-2441,255,-2735
1781646454606,1.3323481827480919,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519680,0,0,251259200,298424,861.1217013071256,91395.89755017123,45.376561185345054,22448,9760,-959408,2485000,183750,0,0,0,-780000,-2444,227,-2742
1781646455121,1.4112753870667802,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519680,0,0,251259700,298924,861.8858032333881,91387.45069136994,45.376561185345054,-9760,9760,-959408,-183750,647500,-2668750,0,0,-1560000,-2443,250,-2795
1781646455631,1.4902033750712462,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519680,0,0,251260200,299424,862.2678752151401,91383.22726657728,45.376561185345054,-9760,2928,-977952,-638750,-1601250,-1776250,780000,0,-780000,-2438,227,-2732
1781646456117,1.1081454061295517,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519680,0,0,251260800,299924,861.1217013071256,91395.89755017123,45.376561185345054,-20496,-8784,-955504,1155000,-1163750,-1776250,0,0,-780000,-2464,286,-2738
1781646456603,1.4902033750712462,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519744,0,0,251261300,300424,861.6616045951408,91389.929057315,45.3677584156394,-23424,8784,-947696,1155000,638750,-446250,0,0,-780000,-2474,247,-2725
1781646457120,1.5691321467651278,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519744,0,0,251261600,300924,861.6616045951408,91389.929057315,45.3677584156394,-248880,2928,-961360,2502500,1085000,-26250,0,0,-780000,-2476,281,-2694
1781646457606,1.872275356823252,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519744,0,0,251262200,301424,862.2678752151401,91383.22726657728,45.376561185345054,-17568,2928,-980880,-1522500,-1618750,1767500,0,0,-780000,-2445,225,-2761
1781646458116,0.7261014488087767,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519744,0,0,251262600,301924,861.1217013071256,91395.89755017123,45.376561185345054,-7808,7808,-980880,-3745000,3333750,1330000,0,0,-780000,-2430,249,-2712
1781646458602,1.4902033750712462,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519744,0,0,251263300,302424,862.2678752151401,91383.22726657728,45.376561185345054,-2928,2928,-966240,-183750,1540000,883750,0,0,-780000,-2424,282,-2710
1781646459117,0.7261014488087767,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519744,0,0,251263700,302924,861.5037452644464,91391.67411923452,45.376561185345054,2928,23424,-967216,5608750,638750,-3552500,0,0,-1560000,-2455,249,-2751
1781646459603,1.872275356823252,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519744,0,0,251264300,303424,861.8068752453836,91388.32318126608,45.38096256321296,-1952,241072,-938912,6492500,2887500,2213750,0,0,-1560000,-2490,237,-2745
1781646460088,0.805031224109598,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519744,0,0,251264900,303924,862.425732538567,91381.4823573848,45.3677584156394,-1952,-1952,-972096,-4646250,-3421250,1347500,0,0,-780000,-2445,234,-2706
1781646460610,0.9628931258118882,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519744,0,0,251265400,304424,861.3584929841287,91393.27983986458,45.363357023801655,-4880,7808,-956480,1618750,-262500,3543750,0,0,-1560000,-2454,252,-2753
1781646461114,0.805031224109598,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519744,0,0,251265600,304924,862.0436615604593,91385.70570581396,45.3677584156394,4880,19520,-949648,-183750,-735000,883750,0,0,-1560000,-2468,238,-2729
1781646461601,1.8059231639667814,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519744,0,0,251266100,305425,861.9647320050819,91386.5781995525,45.37215980282053,-6832,6832,-957456,253750,-1172500,883750,0,0,-1560000,-2473,275,-2803
1781646462086,1.4238672022977426,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519744,0,0,251266700,305925,861.2006310824264,91395.02498199031,45.37215980282053,4880,976,-955504,-1968750,-1163750,2213750,0,0,-1560000,-2464,246,-2678
1781646462573,1.4238672022977426,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519744,0,0,251267200,306425,861.7405354360299,91389.05652347353,45.363357023801655,-15616,2928,-969168,-656250,-2065000,3587500,0,0,-780000,-2480,244,-2781
1781646463112,1.344935577713045,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519744,0,0,251267700,306925,861.4374251105343,91392.40726592005,45.358955627307296,-23424,3904,-946720,-183750,2432500,-446250,0,0,-780000,-2441,265,-2781
1781646463598,0.3567172958239553,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519744,0,0,251268300,307425,862.741456589614,91377.99251595077,45.35015282034874,976,-3904,-961360,-4200000,1085000,1767500,0,0,-780000,-2458,273,-2724
1781646464084,1.199691856141726,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519744,0,0,251268800,307925,861.5952917144585,91390.66211226834,45.35015282034874,-5856,2928,-948672,1592500,1986250,17500,0,0,-780000,-2474,258,-2719
1781646464570,1.3575615948780069,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519744,0,0,251269400,308425,861.1343305827846,91395.75793315332,45.354554226156324,3904,13664,-961360,700000,-1163750,2213750,0,780000,-780000,-2462,256,-2717
1781646465057,1.1207581623265241,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519744,0,0,251269600,308925,862.3593876188697,91382.21571165156,45.35015282034874,-11712,-976,-960384,271250,1085000,-446250,0,0,-780000,-2473,275,-2717
1781646465572,1.199691856141726,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519744,0,0,251270200,309425,861.5952917144585,91390.66211226834,45.35015282034874,-3904,-976,-950624,1592500,-2511250,2660000,0,0,-780000,-2476,260,-2753
1781646466083,1.3575615948780069,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519744,0,0,251270700,309925,861.5952917144585,91390.66211226834,45.35015282034874,-28304,14640,-966240,2502500,-3412500,2660000,0,0,-780000,-2480,255,-2713
1781646466568,0.9755356625147442,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519744,0,0,251271200,310425,860.8312518515946,91399.1085251732,45.35015282034874,10736,17568,-966240,-4637500,-2065000,-1356250,0,0,-780000,-2480,236,-2734
1781646467054,1.2786263336589627,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519744,0,0,251271700,310925,862.1352013959315,91384.69382545505,45.34134999476373,11712,5856,-959408,253750,183750,1767500,0,0,-780000,-2485,254,-2731
1781646467570,1.9637877605529184,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519744,0,0,251272300,311425,861.5163580206433,91391.53469005458,45.354554226156324,-5856,-2928,-970144,-638750,-1618750,-892500,0,780000,-780000,-2466,239,-2756
1781646468057,1.502799610579359,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519744,0,0,251272800,311925,862.2804549287306,91383.08821307309,45.354554226156324,-7808,11712,-959408,262500,1531250,0,0,780000,-780000,-2463,230,-2730
1781646468567,0.9628931258118882,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519744,0,0,251273300,312425,861.4374251105343,91392.40726592005,45.358955627307296,15616,20496,-961360,4270000,-262500,2660000,0,0,-780000,-2460,258,-2739
1781646469052,1.344935577713045,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519744,0,0,251273600,312925,862.1225918995289,91384.83321015444,45.363357023801655,-9760,11712,-968192,262500,3753750,1767500,0,0,-780000,-2480,229,-2760
1781646469569,0.8839617831084752,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519744,0,0,251274100,313425,862.0436615604593,91385.70570581396,45.3677584156394,-236192,26352,-983808,-1951250,638750,0,0,0,-1560000,-2419,243,-2755
1781646470055,0.7261014488087767,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519744,0,0,251274600,313925,862.3468034850131,91382.35481294154,45.37215980282053,7808,31232,-954528,1618750,-717500,0,0,0,-1560000,-2482,233,-2731
1781646470540,1.4112753870667802,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519808,0,0,251275200,314425,861.4248167746368,91392.54664731228,45.38096256321296,-23424,13664,-939888,2485000,183750,1793750,0,0,-780000,-2471,217,-2747
1781646471050,1.3323481827480919,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519808,0,0,251275700,314925,861.3458890685238,91393.41917346847,45.385363936424255,-7808,7808,-962336,2485000,2878750,1767500,0,0,-1560000,-2481,238,-2735
1781646471566,1.5565701141159707,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519808,0,0,251276300,315425,860.805990042915,91399.38780367812,45.394166668877006,-976,4880,-955504,-630000,-2065000,0,0,0,-780000,-2481,247,-2734
1781646472053,1.3323481827480919,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519808,0,0,251276800,315925,861.8732456209555,91387.5895059356,45.39856802811846,-6832,9760,-967216,2931250,5582500,0,0,0,-1560000,-2465,225,-2698
1781646472538,1.5565701141159707,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519808,0,0,251277300,316425,861.7279480410649,91389.19566924078,45.385363936424255,-17568,-976,-965264,-621250,1076250,1767500,0,0,-780000,-2467,252,-2779
1781646473023,1.0166472023151982,,0,0,0,0,0,0,1,0,0,0,0,0,0,NoFix,649519808,0,0,251277600,316925,861.4911711302158,91391.8131216348,45.39856802811846,-244976,16592,-977952,-2441250,-1163750,-26250,0,0,-780000,-2497,220,-2802
